vendor_id,pick_date,drop_date,n_passenger,trip_distance,ratecode_id,store_and_fwd_flag,pick_loc_id,drop_loc_id,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,pick_day,pick_dow,pick_wkday,trip_duration
2,7/8/2016 14:51,7/8/2016 14:54,1,0.51,1,N,237,236,Cash,4,0,0.5,0,0,0.3,4.8,7/8/2016,Fri,TRUE,2.783333333
2,7/14/2016 18:23,7/14/2016 18:29,2,0.9,1,N,237,236,Cash,6.5,1,0.5,0,0,0.3,8.3,7/14/2016,Thu,TRUE,6.55
1,7/7/2016 15:24,7/7/2016 15:31,2,1.4,1,N,237,236,Cash,7,0,0.5,0,0,0.3,7.8,7/7/2016,Thu,TRUE,6.533333333
2,7/18/2016 10:54,7/18/2016 10:57,1,0.67,1,N,237,236,Card,4.5,0,0.5,1.06,0,0.3,6.36,7/18/2016,Mon,TRUE,3.383333333
1,7/13/2016 13:37,7/13/2016 13:41,1,0.7,1,N,237,236,Cash,4.5,0,0.5,0,0,0.3,5.3,7/13/2016,Wed,TRUE,3.716666667
1,7/22/2016 10:48,7/22/2016 10:53,1,1.1,1,N,237,236,Card,6,0,0.5,1.35,0,0.3,8.15,7/22/2016,Fri,TRUE,4.85
2,7/21/2016 16:06,7/21/2016 16:15,2,1.54,1,N,237,236,Card,8.5,1,0.5,2.06,0,0.3,12.36,7/21/2016,Thu,TRUE,8.9
1,7/30/2016 12:49,7/30/2016 12:51,1,0.6,1,N,237,236,Card,4,0,0.5,1,0,0.3,5.8,7/30/2016,Sat,FALSE,2.366666667
1,7/12/2016 15:47,7/12/2016 15:58,1,1.7,1,N,237,236,Card,9,1,0.5,2.15,0,0.3,12.95,7/12/2016,Tue,TRUE,10.95
2,7/20/2016 11:13,7/20/2016 11:17,1,0.82,1,N,237,236,Card,5,0,0.5,1.16,0,0.3,6.96,7/20/2016,Wed,TRUE,4.483333333
1,7/12/2016 21:28,7/12/2016 21:31,1,0.7,1,N,237,236,Cash,5,0.5,0.5,0,0,0.3,6.3,7/12/2016,Tue,TRUE,3.483333333
2,7/19/2016 21:18,7/19/2016 21:21,6,0.8,1,N,237,236,Card,5,0.5,0.5,1.26,0,0.3,7.56,7/19/2016,Tue,TRUE,3.416666667
2,7/20/2016 15:16,7/20/2016 15:20,1,0.66,1,N,237,236,Card,4.5,0,0.5,0.7,0,0.3,6,7/20/2016,Wed,TRUE,3.133333333
1,7/26/2016 8:05,7/26/2016 8:11,1,1.2,1,N,237,236,Card,6.5,0,0.5,1.45,0,0.3,8.75,7/26/2016,Tue,TRUE,6.016666667
2,7/13/2016 17:56,7/13/2016 18:02,2,1.11,1,N,237,236,Card,6,1,0.5,1.56,0,0.3,9.36,7/13/2016,Wed,TRUE,5.466666667
2,7/18/2016 13:53,7/18/2016 14:00,5,1.12,1,N,237,236,Card,6,0,0.5,0.7,0,0.3,7.5,7/18/2016,Mon,TRUE,6.15
2,7/19/2016 11:44,7/19/2016 11:51,1,1.28,1,N,237,236,Cash,6.5,0,0.5,0,0,0.3,7.3,7/19/2016,Tue,TRUE,6.966666667
1,7/15/2016 13:03,7/15/2016 13:09,1,1.2,1,N,237,236,Card,6.5,0,0.5,1.45,0,0.3,8.75,7/15/2016,Fri,TRUE,6.316666667
2,7/7/2016 14:05,7/7/2016 14:24,2,2.35,1,N,237,236,Card,13.5,0,0.5,4.29,0,0.3,18.59,7/7/2016,Thu,TRUE,19.2
2,7/11/2016 11:24,7/11/2016 11:33,5,2,1,N,237,236,Cash,9,0,0.5,0,0,0.3,9.8,7/11/2016,Mon,TRUE,8.866666667
2,7/10/2016 19:15,7/10/2016 19:20,2,1.33,1,N,237,236,Card,6.5,0,0.5,1.82,0,0.3,9.12,7/10/2016,Sun,FALSE,5.166666667
2,7/20/2016 18:11,7/20/2016 18:14,2,0.5,1,N,237,236,Cash,4,1,0.5,0,0,0.3,5.8,7/20/2016,Wed,TRUE,2.6
2,7/18/2016 9:44,7/18/2016 9:49,1,0.69,1,N,237,236,Cash,5.5,0,0.5,0,0,0.3,6.3,7/18/2016,Mon,TRUE,4.85
2,7/5/2016 10:20,7/5/2016 10:28,1,0.88,1,N,237,236,Cash,6.5,0,0.5,0,0,0.3,7.3,7/5/2016,Tue,TRUE,7.233333333
2,7/30/2016 12:50,7/30/2016 13:01,1,1.67,1,N,237,236,Cash,9,0,0.5,0,0,0.3,9.8,7/30/2016,Sat,FALSE,10.28333333
1,7/6/2016 17:59,7/6/2016 18:07,3,1.6,1,N,237,236,Card,8.5,1,0.5,2.05,0,0.3,12.35,7/6/2016,Wed,TRUE,8.133333333
2,7/11/2016 12:50,7/11/2016 12:54,1,0.93,1,N,237,236,Cash,5,0,0.5,0,0,0.3,5.8,7/11/2016,Mon,TRUE,3.616666667
1,7/7/2016 18:50,7/7/2016 18:53,1,0.9,1,N,237,236,Card,4.5,1,0.5,0.75,0,0.3,7.05,7/7/2016,Thu,TRUE,2.783333333
2,7/24/2016 17:03,7/24/2016 17:10,1,1.98,1,N,237,236,Card,8,0,0.5,1.76,0,0.3,10.56,7/24/2016,Sun,FALSE,6.35
2,7/12/2016 12:18,7/12/2016 12:22,1,0.89,1,N,237,236,Card,5,0,0.5,1.16,0,0.3,6.96,7/12/2016,Tue,TRUE,4.366666667
2,7/12/2016 7:44,7/12/2016 7:46,1,0.69,1,N,237,236,Cash,4.5,0,0.5,0,0,0.3,5.3,7/12/2016,Tue,TRUE,2.3
1,7/27/2016 15:10,7/27/2016 15:14,1,0.5,1,N,237,236,Cash,4.5,0,0.5,0,0,0.3,5.3,7/27/2016,Wed,TRUE,3.9
2,7/30/2016 15:18,7/30/2016 15:21,1,0.35,1,N,237,236,Cash,4,0,0.5,0,0,0.3,4.8,7/30/2016,Sat,FALSE,3.25
1,7/12/2016 19:38,7/12/2016 19:42,1,0.9,1,N,237,236,Card,5.5,1,0.5,0.7,0,0.3,8,7/12/2016,Tue,TRUE,4.033333333
2,7/1/2016 22:14,7/1/2016 22:19,1,1.25,1,N,237,236,Cash,6,0.5,0.5,0,0,0.3,7.3,7/1/2016,Fri,TRUE,5.25
2,7/15/2016 12:47,7/15/2016 12:57,1,1.57,1,N,237,236,Cash,8.5,0,0.5,0,0,0.3,9.3,7/15/2016,Fri,TRUE,10.33333333
1,7/9/2016 3:36,7/9/2016 3:41,1,1.1,1,N,237,236,Cash,6,0.5,0.5,0,0,0.3,7.3,7/9/2016,Sat,FALSE,5.416666667
2,7/9/2016 12:24,7/9/2016 12:31,1,1.54,1,N,237,236,Cash,7,0,0.5,0,0,0.3,7.8,7/9/2016,Sat,FALSE,6.533333333
1,7/13/2016 14:44,7/13/2016 14:50,1,0.9,1,N,237,236,Card,5.5,0,0.5,1.55,0,0.3,7.85,7/13/2016,Wed,TRUE,5.933333333
2,7/8/2016 18:53,7/8/2016 18:58,1,1.34,1,N,237,236,Card,6.5,1,0.5,1,0,0.3,9.3,7/8/2016,Fri,TRUE,5.05
2,7/15/2016 9:08,7/15/2016 9:14,1,0.93,1,N,237,236,Cash,5.5,0,0.5,0,0,0.3,6.3,7/15/2016,Fri,TRUE,5.566666667
2,7/5/2016 19:05,7/5/2016 19:09,1,0.46,1,N,237,236,Card,4.5,1,0.5,1.26,0,0.3,7.56,7/5/2016,Tue,TRUE,3.983333333
1,7/6/2016 11:50,7/6/2016 11:55,1,0.8,1,N,237,236,Cash,5.5,0,0.5,0,0,0.3,6.3,7/6/2016,Wed,TRUE,4.716666667
2,7/2/2016 9:53,7/2/2016 9:57,1,1.43,1,N,237,236,Card,6,0,0.5,1.36,0,0.3,8.16,7/2/2016,Sat,FALSE,4.216666667
2,7/25/2016 16:28,7/25/2016 16:33,1,1.68,1,N,237,236,Cash,7,1,0.5,0,0,0.3,8.8,7/25/2016,Mon,TRUE,5.483333333
2,7/5/2016 9:28,7/5/2016 9:32,5,0.82,1,N,237,236,Card,5,0,0.5,1.16,0,0.3,6.96,7/5/2016,Tue,TRUE,4.133333333
2,7/12/2016 19:43,7/12/2016 19:46,1,1.26,1,N,237,236,Card,6,1,0.5,2.34,0,0.3,10.14,7/12/2016,Tue,TRUE,3.65
2,7/1/2016 9:03,7/1/2016 9:10,2,0.56,1,N,237,236,Card,5.5,0,0.5,1.26,0,0.3,7.56,7/1/2016,Fri,TRUE,6.483333333
2,7/19/2016 11:32,7/19/2016 11:34,1,0.38,1,N,237,236,Card,3.5,0,0.5,0.86,0,0.3,5.16,7/19/2016,Tue,TRUE,2.216666667
2,7/27/2016 15:43,7/27/2016 15:48,1,1.08,1,N,237,236,Cash,6,0,0.5,0,0,0.3,6.8,7/27/2016,Wed,TRUE,4.933333333
2,7/27/2016 8:35,7/27/2016 8:46,1,0.82,1,N,237,236,Card,8.5,0,0.5,2.32,0,0.3,11.62,7/27/2016,Wed,TRUE,11.21666667
2,7/2/2016 16:18,7/2/2016 16:21,1,0.74,1,N,237,236,Card,4.5,0,0.5,1.06,0,0.3,6.36,7/2/2016,Sat,FALSE,2.95
2,7/7/2016 21:36,7/7/2016 21:39,2,1.33,1,N,237,236,Card,5.5,0.5,0.5,1,0,0.3,7.8,7/7/2016,Thu,TRUE,3.033333333
2,7/27/2016 12:11,7/27/2016 13:16,3,5.96,1,N,237,236,Card,38,0,0.5,7.76,0,0.3,46.56,7/27/2016,Wed,TRUE,65.05
2,7/23/2016 9:32,7/23/2016 9:36,1,0.95,1,N,237,236,Card,5.5,0,0.5,1.26,0,0.3,7.56,7/23/2016,Sat,FALSE,4.366666667
2,7/13/2016 19:51,7/13/2016 19:58,1,1.45,1,N,237,236,Card,7.5,1,0.5,2.79,0,0.3,12.09,7/13/2016,Wed,TRUE,6.716666667
2,7/19/2016 21:52,7/19/2016 21:58,3,1.26,1,N,237,236,Card,6.5,0.5,0.5,1.95,0,0.3,9.75,7/19/2016,Tue,TRUE,5.683333333
1,7/16/2016 19:32,7/16/2016 19:38,1,1.5,1,N,237,236,Card,7,0,0.5,1,0,0.3,8.8,7/16/2016,Sat,FALSE,5.533333333
1,7/7/2016 10:44,7/7/2016 10:51,1,1,1,N,237,236,Cash,6.5,0,0.5,0,0,0.3,7.3,7/7/2016,Thu,TRUE,6.966666667
1,7/22/2016 19:40,7/22/2016 19:44,1,1.5,1,N,237,236,Card,6,1,0.5,1,0,0.3,8.8,7/22/2016,Fri,TRUE,3.933333333
2,7/1/2016 15:32,7/1/2016 15:37,2,1.65,1,N,237,236,Card,7,0,0.5,1.95,0,0.3,9.75,7/1/2016,Fri,TRUE,5.65
2,7/18/2016 16:11,7/18/2016 16:17,1,0.82,1,N,237,236,Card,6,1,0.5,1.95,0,0.3,9.75,7/18/2016,Mon,TRUE,5.616666667
2,7/3/2016 14:49,7/3/2016 14:53,1,0.72,1,N,237,236,Card,5,0,0.5,1.16,0,0.3,6.96,7/3/2016,Sun,FALSE,3.683333333
2,7/8/2016 16:01,7/8/2016 16:06,1,1.15,1,N,237,236,Cash,6,1,0.5,0,0,0.3,7.8,7/8/2016,Fri,TRUE,4.833333333
2,7/29/2016 16:58,7/29/2016 17:06,1,1.53,1,N,237,236,Cash,8,1,0.5,0,0,0.3,9.8,7/29/2016,Fri,TRUE,8.183333333
2,7/19/2016 17:54,7/19/2016 17:55,1,0.31,1,N,237,236,Card,3,1,0.5,1,0,0.3,5.8,7/19/2016,Tue,TRUE,0.883333333
1,7/23/2016 11:53,7/23/2016 12:02,1,1.6,1,N,237,236,Cash,9,0,0.5,0,0,0.3,9.8,7/23/2016,Sat,FALSE,8.8
1,7/6/2016 16:56,7/6/2016 17:01,1,0.9,1,N,237,236,Card,5,1,0.5,1.36,0,0.3,8.16,7/6/2016,Wed,TRUE,4.433333333
1,7/23/2016 13:33,7/23/2016 13:35,1,0.4,1,N,237,236,Card,3.5,0,0.5,1,0,0.3,5.3,7/23/2016,Sat,FALSE,2.4
2,7/11/2016 12:38,7/11/2016 12:44,3,1.16,1,N,237,236,Cash,6.5,0,0.5,0,0,0.3,7.3,7/11/2016,Mon,TRUE,5.566666667
2,7/14/2016 14:25,7/14/2016 14:31,3,0.89,1,N,237,236,Card,6,0,0.5,1.7,0,0.3,8.5,7/14/2016,Thu,TRUE,5.3
1,7/19/2016 17:54,7/19/2016 17:58,1,1,1,N,237,236,Cash,5,1,0.5,0,0,0.3,6.8,7/19/2016,Tue,TRUE,3.733333333
2,7/9/2016 22:11,7/9/2016 22:16,1,1.37,1,N,237,236,Cash,6,0.5,0.5,0,0,0.3,7.3,7/9/2016,Sat,FALSE,4.5
1,7/8/2016 14:40,7/8/2016 14:45,1,1,1,N,237,236,Cash,6,0,0.5,0,0,0.3,6.8,7/8/2016,Fri,TRUE,5.216666667
1,7/20/2016 17:59,7/20/2016 18:18,1,1.9,1,N,237,236,Card,13,1,0.5,1.75,0,0.3,16.55,7/20/2016,Wed,TRUE,19.15
2,7/26/2016 9:41,7/26/2016 9:45,2,0.74,1,N,237,236,Cash,5,0,0.5,0,0,0.3,5.8,7/26/2016,Tue,TRUE,3.666666667
1,7/14/2016 23:59,7/15/2016 0:03,2,0.8,1,N,237,236,Card,5,0.5,0.5,1,0,0.3,7.3,7/14/2016,Thu,TRUE,3.833333333
1,7/27/2016 13:57,7/27/2016 14:01,1,0.7,1,N,237,236,Cash,5,0,0.5,0,0,0.3,5.8,7/27/2016,Wed,TRUE,3.35
2,7/12/2016 12:07,7/12/2016 12:15,2,1.23,1,N,237,236,Card,7,0,0.5,1.56,0,0.3,9.36,7/12/2016,Tue,TRUE,7.7
1,7/27/2016 13:55,7/27/2016 14:00,2,0.6,1,N,237,236,Card,5,0,0.5,1.15,0,0.3,6.95,7/27/2016,Wed,TRUE,4.45
1,7/16/2016 10:06,7/16/2016 10:08,1,1,1,N,237,236,Cash,4.5,0,0.5,0,0,0.3,5.3,7/16/2016,Sat,FALSE,2.166666667
1,7/19/2016 16:30,7/19/2016 16:34,1,1.4,1,N,237,236,Card,6,1,0.5,1.55,0,0.3,9.35,7/19/2016,Tue,TRUE,4.733333333
1,7/7/2016 11:34,7/7/2016 11:39,2,0.7,1,N,237,236,Cash,5,0,0.5,0,0,0.3,5.8,7/7/2016,Thu,TRUE,4.75
2,7/23/2016 13:53,7/23/2016 13:58,2,0.98,1,N,237,236,Card,5.5,0,0.5,0.75,0,0.3,7.05,7/23/2016,Sat,FALSE,4.916666667
2,7/26/2016 7:57,7/26/2016 8:00,1,1.2,1,N,237,236,Cash,5.5,0,0.5,0,0,0.3,6.3,7/26/2016,Tue,TRUE,2.65
1,7/12/2016 8:08,7/12/2016 8:11,1,0.9,1,N,237,236,Card,5,0,0.5,1.15,0,0.3,6.95,7/12/2016,Tue,TRUE,2.85
1,7/8/2016 10:36,7/8/2016 10:45,1,1.3,1,N,237,236,Card,7.5,0,0.5,1,0,0.3,9.3,7/8/2016,Fri,TRUE,8.633333333
1,7/28/2016 11:48,7/28/2016 11:55,1,1.1,1,N,237,236,Cash,7,0,0.5,0,0,0.3,7.8,7/28/2016,Thu,TRUE,7.766666667
1,7/14/2016 20:38,7/14/2016 20:41,2,0.6,1,N,237,236,Cash,4,0.5,0.5,0,0,0.3,5.3,7/14/2016,Thu,TRUE,2.616666667
2,7/4/2016 14:34,7/4/2016 14:37,5,0.51,1,N,237,236,Cash,4,0,0.5,0,0,0.3,4.8,7/4/2016,Mon,TRUE,2.233333333
2,7/11/2016 17:05,7/11/2016 17:10,1,1.01,1,N,237,236,Card,5.5,1,0.5,1.46,0,0.3,8.76,7/11/2016,Mon,TRUE,4.516666667
2,7/18/2016 19:43,7/18/2016 19:46,2,1.23,1,N,237,236,Cash,5.5,1,0.5,0,0,0.3,7.3,7/18/2016,Mon,TRUE,3.033333333
2,7/18/2016 22:08,7/18/2016 22:10,2,0.55,1,N,237,236,Card,4,0.5,0.5,1,0,0.3,6.3,7/18/2016,Mon,TRUE,2.416666667
1,7/25/2016 22:12,7/25/2016 22:16,1,1.3,1,N,237,236,Cash,6,0.5,0.5,0,0,0.3,7.3,7/25/2016,Mon,TRUE,4.416666667
1,7/12/2016 19:33,7/12/2016 19:37,1,0.7,1,N,237,236,Card,5,1,0.5,1.7,0,0.3,8.5,7/12/2016,Tue,TRUE,4.266666667
1,7/27/2016 15:40,7/27/2016 15:46,1,1.2,1,N,237,236,Card,6.5,0,0.5,1.8,0,0.3,9.1,7/27/2016,Wed,TRUE,5.866666667
1,7/18/2016 18:00,7/18/2016 18:05,3,0.9,1,N,237,236,Card,6,1,0.5,1.55,0,0.3,9.35,7/18/2016,Mon,TRUE,5.216666667
2,7/21/2016 22:58,7/21/2016 23:03,1,1.09,1,N,237,236,Cash,6,0.5,0.5,0,0,0.3,7.3,7/21/2016,Thu,TRUE,4.883333333
1,7/19/2016 15:00,7/19/2016 15:06,1,1.2,1,N,237,236,Cash,6.5,0,0.5,0,0,0.3,7.3,7/19/2016,Tue,TRUE,6.266666667
2,7/10/2016 9:14,7/10/2016 9:16,1,0.81,1,N,237,236,Card,4.5,0,0.5,1.06,0,0.3,6.36,7/10/2016,Sun,FALSE,1.883333333
1,7/20/2016 14:48,7/20/2016 14:53,1,1,1,N,237,236,Cash,5.5,0,0.5,0,0,0.3,6.3,7/20/2016,Wed,TRUE,5.283333333
2,7/16/2016 16:45,7/16/2016 16:52,2,1.56,1,N,237,236,Cash,7,0,0.5,0,0,0.3,7.8,7/16/2016,Sat,FALSE,6.783333333
2,7/18/2016 21:52,7/18/2016 21:55,2,0.73,1,N,237,236,Card,4.5,0.5,0.5,1.16,0,0.3,6.96,7/18/2016,Mon,TRUE,2.35
2,7/26/2016 8:52,7/26/2016 8:55,1,0.79,1,N,237,236,Cash,4.5,0,0.5,0,0,0.3,5.3,7/26/2016,Tue,TRUE,2.6
2,7/15/2016 14:25,7/15/2016 14:32,1,1.15,1,N,237,236,Card,6,0,0.5,2.04,0,0.3,8.84,7/15/2016,Fri,TRUE,6.3
2,7/11/2016 11:50,7/11/2016 11:55,2,0.61,1,N,237,236,Cash,4.5,0,0.5,0,0,0.3,5.3,7/11/2016,Mon,TRUE,4.466666667
1,7/12/2016 21:02,7/12/2016 21:04,1,0.7,1,N,237,236,Card,4,0.5,0.5,3,0,0.3,8.3,7/12/2016,Tue,TRUE,2.133333333
2,7/23/2016 16:42,7/23/2016 16:44,3,0.83,1,N,237,236,Card,4.5,0,0.5,1.06,0,0.3,6.36,7/23/2016,Sat,FALSE,1.95
1,7/7/2016 14:04,7/7/2016 14:10,1,0.7,1,N,237,236,Cash,5.5,0,0.5,0,0,0.3,6.3,7/7/2016,Thu,TRUE,5.766666667
2,7/3/2016 13:48,7/3/2016 13:52,6,1.45,1,N,237,236,Card,6,0,0.5,1.22,0,0.3,8.02,7/3/2016,Sun,FALSE,4.65
2,7/18/2016 14:52,7/18/2016 14:54,6,0.4,1,N,237,236,Card,3.5,0,0.5,1.08,0,0.3,5.38,7/18/2016,Mon,TRUE,1.766666667
2,7/26/2016 14:57,7/26/2016 15:05,1,1,1,N,237,236,Card,7,0,0.5,1.56,0,0.3,9.36,7/26/2016,Tue,TRUE,7.316666667
1,7/13/2016 18:52,7/13/2016 18:59,1,1.3,1,N,237,236,Cash,7,1,0.5,0,0,0.3,8.8,7/13/2016,Wed,TRUE,6.833333333
1,7/28/2016 11:51,7/28/2016 12:01,2,1.3,1,N,237,236,Card,7.5,0,0.5,2.05,0,0.3,10.35,7/28/2016,Thu,TRUE,9.1
2,7/13/2016 16:30,7/13/2016 16:38,1,1.75,1,N,237,236,Card,8.5,1,0.5,2.58,0,0.3,12.88,7/13/2016,Wed,TRUE,8.15
2,7/15/2016 11:39,7/15/2016 11:44,1,1.1,1,N,237,236,Card,6,0,0.5,1.7,0,0.3,8.5,7/15/2016,Fri,TRUE,5.3
2,7/18/2016 17:32,7/18/2016 17:35,1,0.56,1,N,237,236,Card,4,1,0.5,1.16,0,0.3,6.96,7/18/2016,Mon,TRUE,2.833333333
1,7/26/2016 7:04,7/26/2016 7:07,1,0.7,1,N,237,236,Card,4.5,0,0.5,0.79,0,0.3,6.09,7/26/2016,Tue,TRUE,3
1,7/8/2016 10:28,7/8/2016 10:38,1,1.1,1,N,237,236,Cash,8,0,0.5,0,0,0.3,8.8,7/8/2016,Fri,TRUE,10.4
2,7/23/2016 6:34,7/23/2016 6:40,5,2.01,1,N,237,236,Card,8,0,0.5,2.64,0,0.3,11.44,7/23/2016,Sat,FALSE,6.2
1,7/21/2016 12:36,7/21/2016 12:37,1,0.3,1,N,237,236,Card,3.5,0,0.5,0.85,0,0.3,5.15,7/21/2016,Thu,TRUE,1.45
2,7/18/2016 10:52,7/18/2016 10:56,1,0.84,1,N,237,236,Card,5.5,0,0.5,1.58,0,0.3,7.88,7/18/2016,Mon,TRUE,4.333333333
2,7/21/2016 16:29,7/21/2016 16:32,6,0.45,1,N,237,236,Card,4,1,0.5,1.16,0,0.3,6.96,7/21/2016,Thu,TRUE,2.783333333
1,7/18/2016 8:37,7/18/2016 8:43,1,1.3,1,N,237,236,Card,6.5,0,0.5,1.45,0,0.3,8.75,7/18/2016,Mon,TRUE,6.166666667
2,7/15/2016 16:19,7/15/2016 16:25,6,0.9,1,N,237,236,Cash,6,1,0.5,0,0,0.3,7.8,7/15/2016,Fri,TRUE,5.733333333
2,7/6/2016 14:36,7/6/2016 14:38,6,0.71,1,N,237,236,Cash,4,0,0.5,0,0,0.3,4.8,7/6/2016,Wed,TRUE,1.966666667
2,7/6/2016 21:16,7/6/2016 21:23,1,1.49,1,N,237,236,Cash,6.5,0.5,0.5,0,0,0.3,7.8,7/6/2016,Wed,TRUE,6.183333333
1,7/22/2016 11:27,7/22/2016 11:31,1,0.8,1,N,237,236,Cash,5,0,0.5,0,0,0.3,5.8,7/22/2016,Fri,TRUE,4.083333333
2,7/21/2016 18:39,7/21/2016 18:45,2,1.17,1,N,237,236,Card,6,1,0.5,1.2,0,0.3,9,7/21/2016,Thu,TRUE,5.85
2,7/27/2016 21:55,7/27/2016 22:01,2,1.38,1,N,237,236,Cash,6.5,0.5,0.5,0,0,0.3,7.8,7/27/2016,Wed,TRUE,5.55
2,7/7/2016 9:58,7/7/2016 10:01,1,0.62,1,N,237,236,Card,4.5,0,0.5,1.32,0,0.3,6.62,7/7/2016,Thu,TRUE,3.383333333
1,7/18/2016 12:21,7/18/2016 12:26,1,0.9,1,N,237,236,Card,5.5,0,0.5,1.25,0,0.3,7.55,7/18/2016,Mon,TRUE,4.566666667
1,7/26/2016 20:45,7/26/2016 20:53,1,1.1,1,N,237,236,Card,5.5,0.5,0.5,1.36,0,0.3,8.16,7/26/2016,Tue,TRUE,8.016666667
1,7/28/2016 12:41,7/28/2016 12:48,2,1.2,1,N,237,236,Card,7,0,0.5,1.17,0,0.3,8.97,7/28/2016,Thu,TRUE,7.183333333
1,7/12/2016 17:00,7/12/2016 17:04,1,0.8,1,N,237,236,Card,4.5,1,0.5,1.25,0,0.3,7.55,7/12/2016,Tue,TRUE,3.383333333
2,7/22/2016 16:07,7/22/2016 16:15,1,1.02,1,N,237,236,Cash,7,1,0.5,0,0,0.3,8.8,7/22/2016,Fri,TRUE,7.683333333
2,7/7/2016 17:26,7/7/2016 17:29,4,0.7,1,N,237,236,Card,4.5,1,0.5,1.58,0,0.3,7.88,7/7/2016,Thu,TRUE,3.1
2,7/12/2016 16:31,7/12/2016 16:37,2,1.24,1,N,237,236,Card,6,1,0.5,2,0,0.3,9.8,7/12/2016,Tue,TRUE,5.833333333
2,7/21/2016 15:24,7/21/2016 15:32,1,0.99,1,N,237,236,Cash,7,0,0.5,0,0,0.3,7.8,7/21/2016,Thu,TRUE,7.616666667
1,7/26/2016 15:28,7/26/2016 15:33,2,0.9,1,N,237,236,Card,6,0,0.5,1.35,0,0.3,8.15,7/26/2016,Tue,TRUE,4.933333333
1,7/28/2016 19:17,7/28/2016 19:22,1,1.2,1,N,237,236,Cash,6,1,0.5,0,0,0.3,7.8,7/28/2016,Thu,TRUE,4.3
2,7/28/2016 8:11,7/28/2016 8:17,2,1.3,1,N,237,236,Card,6.5,0,0.5,1,0,0.3,8.3,7/28/2016,Thu,TRUE,6.316666667
2,7/26/2016 8:00,7/26/2016 8:05,1,1.02,1,N,237,236,Cash,5.5,0,0.5,0,0,0.3,6.3,7/26/2016,Tue,TRUE,4.216666667
1,7/28/2016 10:40,7/28/2016 10:48,1,1.1,1,N,237,236,Cash,7,0,0.5,0,0,0.3,7.8,7/28/2016,Thu,TRUE,8.433333333
2,7/8/2016 10:03,7/8/2016 10:06,3,0.69,1,N,237,236,Cash,4,0,0.5,0,0,0.3,4.8,7/8/2016,Fri,TRUE,2.583333333
2,7/23/2016 7:13,7/23/2016 7:16,2,1.11,1,N,237,236,Card,5,0,0.5,0.75,0,0.3,6.55,7/23/2016,Sat,FALSE,3.05
1,7/2/2016 9:39,7/2/2016 9:42,1,0.9,1,N,237,236,Card,5,0,0.5,1.16,0,0.3,6.96,7/2/2016,Sat,FALSE,3.016666667
1,7/3/2016 14:12,7/3/2016 14:15,1,1.1,1,N,237,236,Cash,5,0,0.5,0,0,0.3,5.8,7/3/2016,Sun,FALSE,3.1
2,7/29/2016 15:18,7/29/2016 15:30,5,1.54,1,N,237,236,Cash,10,0,0.5,0,0,0.3,10.8,7/29/2016,Fri,TRUE,11.63333333
2,7/18/2016 15:53,7/18/2016 15:56,1,0.86,1,N,237,236,Card,5,0,0.5,1.16,0,0.3,6.96,7/18/2016,Mon,TRUE,3.233333333
2,7/10/2016 6:41,7/10/2016 6:43,5,0.54,1,N,237,236,Card,3.5,0,0.5,0.86,0,0.3,5.16,7/10/2016,Sun,FALSE,1.283333333
1,7/5/2016 8:14,7/5/2016 8:19,1,0.9,1,N,237,236,Cash,5.5,0,0.5,0,0,0.3,6.3,7/5/2016,Tue,TRUE,5
2,7/28/2016 11:00,7/28/2016 11:13,1,1.7,1,N,237,236,Card,10.5,0,0.5,2.26,0,0.3,13.56,7/28/2016,Thu,TRUE,13.06666667
2,7/18/2016 11:56,7/18/2016 12:00,1,0.67,1,N,237,236,Card,5,0,0.5,1,0,0.3,6.8,7/18/2016,Mon,TRUE,3.983333333
2,7/6/2016 10:41,7/6/2016 10:46,1,1.01,1,N,237,236,Cash,5.5,0,0.5,0,0,0.3,6.3,7/6/2016,Wed,TRUE,5
2,7/27/2016 21:45,7/27/2016 21:49,1,1.83,1,N,237,236,Card,7,0.5,0.5,1.66,0,0.3,9.96,7/27/2016,Wed,TRUE,4.433333333
1,7/23/2016 11:55,7/23/2016 11:59,1,1.1,1,N,237,236,Card,5.5,0,0.5,1.25,0,0.3,7.55,7/23/2016,Sat,FALSE,4.233333333
1,7/3/2016 1:02,7/3/2016 1:04,1,0.5,1,N,237,236,Cash,3.5,0.5,0.5,0,0,0.3,4.8,7/3/2016,Sun,FALSE,1.35
1,7/8/2016 21:09,7/8/2016 21:11,1,0.8,1,N,237,236,Card,4.5,0.5,0.5,1.7,0,0.3,7.5,7/8/2016,Fri,TRUE,2.2
2,7/17/2016 11:32,7/17/2016 11:34,3,0.99,1,N,237,236,Card,4.5,0,0.5,1.32,0,0.3,6.62,7/17/2016,Sun,FALSE,2.25
1,7/26/2016 12:15,7/26/2016 12:20,1,0.7,1,N,237,236,Cash,5.5,0,0.5,0,0,0.3,6.3,7/26/2016,Tue,TRUE,5.45
1,7/15/2016 18:00,7/15/2016 18:09,1,1.4,1,N,237,236,Card,8,1,0.5,1.95,0,0.3,11.75,7/15/2016,Fri,TRUE,9.466666667
2,7/5/2016 15:38,7/5/2016 15:47,4,1.49,1,N,237,236,Cash,7.5,0,0.5,0,0,0.3,8.3,7/5/2016,Tue,TRUE,8.466666667
